PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is in sitemap,Canonical URL,Canonical URL code,Referenced in sitemaps,No. of all inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
0,https://www.aviva.com.br/blog/a-comida-tipica-do-nordeste-vai-te-conquistar-conheca-5-pratos-tradicionais,A comida típica do Nordeste vai te conquistar: conheça 5 pratos tradicionais,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/a-comida-tipica-do-nordeste-vai-te-conquistar-conheca-5-pratos-tradicionais,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/fidelizacao/passaportes/rio-quente,Passaporte Hot Park Rio Quente | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/fidelizacao/passaportes/rio-quente,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/onde-fica-a-chapada-dos-veadeiros-confira-tudo-sobre-o-parque,Onde fica a Chapada dos Veadeiros? Confira tudo sobre o parque,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/onde-fica-a-chapada-dos-veadeiros-confira-tudo-sobre-o-parque,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/5-motivos-para-escolher-a-costa-do-sauipe,5 Motivos para Escolher a Costa do Sauípe para as Próximas Férias,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/5-motivos-para-escolher-a-costa-do-sauipe,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/agenda/reveillon-costa-do-sauipe,Réveillon na Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/agenda/reveillon-costa-do-sauipe,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/fidelizacao,Vantagens Aviva | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/fidelizacao,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/viagem-em-familia-saiba-como-organizar-e-escolher-o-destino-ideal,Viagem em família: saiba como organizar e escolher o destino ideal,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/viagem-em-familia-saiba-como-organizar-e-escolher-o-destino-ideal,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/overbooking-o-que-e-quais-sao-os-seus-direitos-e-como-evitar,"Overbooking: o que é, quais são os seus direitos e como evitar",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/overbooking-o-que-e-quais-sao-os-seus-direitos-e-como-evitar,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/rio-quente,Eventos Corporativos Rio Quente | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/corporativos/rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/rio-quente/programacao-diaria,Programação Diária de Entretenimento Rio Quente,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/rio-quente/programacao-diaria-rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/experiencias/la-villa,Restaurante La Villa À La Carte Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/experiencia/la-villa,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/fidelizacao/passaportes/costa-do-sauipe,Passaporte Hot Park Costa do Sauipe | Hot Park Costa do Sauipe,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/fidelizacao/passaportes/costa-do-sauipe,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/descubra-incriveis-lugares-para-passar-o-natal,Descubra incríveis lugares para passar o Natal!,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/descubra-incriveis-lugares-para-passar-o-natal,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/diferenca-de-resort-e-hotel-qual-e-e-como-escolher-a-opcao-ideal,Diferença de resort e hotel: qual é e como escolher a opção ideal,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/diferenca-de-resort-e-hotel-qual-e-e-como-escolher-a-opcao-ideal,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/costa-do-sauipe,Evento Corporativo Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/corporativos/costa-do-sauipe,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/quais-sao-as-maiores-tirolesas-do-brasil,Quais são as maiores tirolesas do Brasil?,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/quais-sao-as-maiores-tirolesas-do-brasil,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/descubra-algumas-dicas-sobre-como-meditar,Descubra algumas dicas sobre como meditar,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/descubra-algumas-dicas-sobre-como-meditar,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/venha-para-o-inesquecivel-conheca-o-spa-manaca-no-rio-quente-resorts,"Venha para o inesquecível, conheça o SPA Manacá no Rio Quente Resorts",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/venha-para-o-inesquecivel-conheca-o-spa-manaca-no-rio-quente-resorts,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/tenis-na-costa-do-sauipe%E2%80%93referencia-no-esporte-no-brasil,Tênis na Costa do Sauípe – Referência no Esporte no Brasil,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/tenis-na-costa-do-sauipe%E2%80%93referencia-no-esporte-no-brasil,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/agenda/natal-rio-quente,Natal no Rio Quente,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/natal-rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/morrinhos-desvendando-as-belezas-no-coracao-de-goias,Morrinhos: desvendando as belezas no coração de Goiás,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/morrinhos-desvendando-as-belezas-no-coracao-de-goias,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/casamentos-costa-do-sauipe,Casamentos Costa do Sauipe,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/casamentos/costa-do-sauipe,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/o-que-fazer-em-rio-quente-conheca-as-principais-atracoes,O que fazer em Rio Quente: conheça as principais atrações,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/o-que-fazer-em-rio-quente-conheca-as-principais-atracoes,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/voce-sabe-o-que-e-acaraje-conheca-a-historia-deste-simbolo-baiano,Você sabe o que é acarajé? Conheça a história deste símbolo baiano,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/voce-sabe-o-que-e-acaraje-conheca-a-historia-deste-simbolo-baiano,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/terra-ronca-cidade-do-maior-complexo-de-cavernas-da-america-latina,Terra Ronca: cidade do maior complexo de cavernas da América Latina,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/terra-ronca-cidade-do-maior-complexo-de-cavernas-da-america-latina,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/escolha-a-melhor-opcao-entre-os-hoteis-rio-quente,Escolha a melhor opção entre os hotéis Rio Quente,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/escolha-a-melhor-opcao-entre-os-hoteis-rio-quente,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/voce-sabe-qual-e-a-origem-do-surf-confira-aqui,Você sabe qual é a origem do surf? Confira aqui!,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/voce-sabe-qual-e-a-origem-do-surf-confira-aqui,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/faca-seu-evento/casamentos-rio-quente,Casamentos Rio Quente,text/html;charset=utf-8,true,200,0,true,https://www.aviva.com.br/eventos/casamentos/rio-quente,,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/lauro-de-freitas-como-aproveitar-o-melhor-da-cidade,Lauro de Freitas: como aproveitar o melhor da cidade,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/lauro-de-freitas-como-aproveitar-o-melhor-da-cidade,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/dia-da-mulher-conquista-de-liberdade,Dia da Mulher: conquista de liberdade,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/dia-da-mulher-conquista-de-liberdade,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/paraquedismo-na-bahia-curta-uma-viagem-cheia-de-aventuras,Paraquedismo na Bahia: curta uma viagem cheia de aventuras,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/paraquedismo-na-bahia-curta-uma-viagem-cheia-de-aventuras,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/extravio-de-bagagem-o-que-fazer-nesse-caso-e-como-evitar,Extravio de bagagem: o que fazer nesse caso e como evitar?,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/extravio-de-bagagem-o-que-fazer-nesse-caso-e-como-evitar,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/lugares-bonitos-6-destinos-para-conhecer-e-viajar-pelo-mundo,Lugares bonitos: 6 destinos para conhecer e viajar pelo mundo,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/lugares-bonitos-6-destinos-para-conhecer-e-viajar-pelo-mundo,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/seguro-viagem-saiba-por-que-e-importante-adquiri-lo,Seguro viagem: saiba por que é importante adquiri-lo,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/seguro-viagem-saiba-por-que-e-importante-adquiri-lo,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/atp-challenger-125-no-costa-do-sau%C3%ADpe-calendario-atracoes,ATP Challenger 125 no Costa do Sauípe: Calendário e Atrações,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/atp-challenger-125-no-costa-do-sau%C3%ADpe-calendario-atracoes,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/como-se-planejar-para-viajar-para-caldas-novas-melhores-passeios,Como se planejar para viajar para Caldas Novas: melhores passeios,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/como-se-planejar-para-viajar-para-caldas-novas-melhores-passeios,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/aprenda-como-dobrar-camisa-social-para-viagem,Aprenda como dobrar camisa social para viagem,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/aprenda-como-dobrar-camisa-social-para-viagem,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/descubra-como-ir-de-goiania-a-caldas-novas,Descubra como ir de Goiânia a Caldas Novas,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/descubra-como-ir-de-goiania-a-caldas-novas,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/passeio-de-dia-dos-pais-o-que-fazer-para-comemorar-em-grande-estilo,Passeio de Dia dos Pais: o que fazer para comemorar em grande estilo,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/passeio-de-dia-dos-pais-o-que-fazer-para-comemorar-em-grande-estilo,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/confira-o-que-levar-em-uma-viagem-longa-de-onibus,Confira o que levar em uma viagem longa de ônibus,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/confira-o-que-levar-em-uma-viagem-longa-de-onibus,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/experiencias/praia-do-cerrado,Praia do Cerrado | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/experiencias/praia-do-cerrado,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/tudo-sobre-bagagem-despachada,Confira tudo que você precisa saber sobre bagagem despachada em viagem,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/tudo-sobre-bagagem-despachada,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/tudo-o-que-voce-precisa-saber-sobre-como-remar-caiaque,Tudo o que você precisa saber sobre como remar caiaque!,text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/tudo-o-que-voce-precisa-saber-sobre-como-remar-caiaque,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media
0,https://www.aviva.com.br/blog/conheca-caldas-novas-em-goias,"Caldas Novas, GO: a cidade das águas termais e do relaxamento",text/html;charset=utf-8,true,200,0,true,http://prd-av-webal-f4demeypmhqk-1012653876.sa-east-1.elb.amazonaws.com/blog/conheca-caldas-novas-em-goias,200,https://aviva.com.br/sitemap.xml,,1) Gerador de sitemap deve filtrar paginas cujo canonical != URL propria.,Sitemap,Media

Total: 54 URLs | Issue: Non-canonical page in sitemap | Fonte: /ahrefs-reports/aviva_all-issues/Error-Non-canonical_page_in_sitemap.csv | Filtro aplicado: aviva.com.br | Gerado: 2026-05-04
